segment_a_price_change,segment_b_price_change,portfolio_acceptance,accepted_revenue,accepted_gross_loss,cost,expected_profit
1.733333333333333670e-01,2.533333333333332993e-01,4.550934526924734769e-01,5.236756685263006830e+02,3.174251630555206702e+02,-2.062505054707799843e+02,2.062505054707799843e+02
1.800000000000000211e-01,2.533333333333332993e-01,4.473810528937168796e-01,5.166335528404738398e+02,3.118722352004159006e+02,-2.047613176400579675e+02,2.047613176400579675e+02
1.866666666666666752e-01,2.533333333333332993e-01,4.396529465298716910e-01,5.094699667000919590e+02,3.063079986184474137e+02,-2.031619680816445168e+02,2.031619680816445168e+02
1.933333333333333293e-01,2.533333333333332993e-01,4.319200972216661882e-01,5.021976792279219808e+02,3.007403471165393967e+02,-2.014573321113825273e+02,2.014573321113825273e+02
2.000000000000000389e-01,2.533333333333332993e-01,4.241934955250610817e-01,4.948297842322298266e+02,2.951771938949837022e+02,-1.996525903372460391e+02,1.996525903372460391e+02
2.066666666666666929e-01,2.533333333333332993e-01,4.164840965209350987e-01,4.873796257961743095e+02,2.896264266120130060e+02,-1.977531991841613319e+02,1.977531991841613319e+02
2.133333333333333470e-01,2.533333333333332993e-01,4.088027578320699851e-01,4.798607218892470883e+02,2.840958627560301579e+02,-1.957648591332169303e+02,1.957648591332169303e+02
2.200000000000000011e-01,2.533333333333332993e-01,4.011601788104230959e-01,4.722866869271412043e+02,2.785932058604444137e+02,-1.936934810666967621e+02,1.936934810666967621e+02
2.266666666666666552e-01,2.533333333333332993e-01,3.935668416136300918e-01,4.646711542165672881e+02,2.731260030787533992e+02,-1.915451511378138889e+02,1.915451511378138889e+02
2.333333333333333648e-01,2.533333333333332993e-01,3.860329548511611253e-01,4.570276992123693844e+02,2.677016046097758135e+02,-1.893260946025936278e+02,1.893260946025936278e+02
2.400000000000000189e-01,2.533333333333332993e-01,3.785684004287477311e-01,4.493697644863406140e+02,2.623271254256380871e+02,-1.870426390607025269e+02,1.870426390607025269e+02
2.466666666666666730e-01,2.533333333333332993e-01,3.711826841561873813e-01,4.417105872614965847e+02,2.570094097093947312e+02,-1.847011775521018819e+02,1.847011775521018819e+02
2.533333333333332993e-01,2.533333333333332993e-01,3.638848906103355763e-01,4.340631303038264832e+02,2.517549983563814067e+02,-1.823081319474450765e+02,1.823081319474450765e+02
2.600000000000000089e-01,2.533333333333332993e-01,3.566836426641359359e-01,4.264400168877732540e+02,2.465700998351176452e+02,-1.798699170526556372e+02,1.798699170526556372e+02
2.666666666666667185e-01,2.533333333333332993e-01,3.495870660062440072e-01,4.188534704642938777e+02,2.414605646414354680e+02,-1.773929058228584381e+02,1.773929058228584381e+02
2.733333333333333171e-01,2.533333333333332993e-01,3.426027588865099283e-01,4.113152595639637070e+02,2.364318635152269223e+02,-1.748833960487367563e+02,1.748833960487367563e+02
2.800000000000000266e-01,2.533333333333332993e-01,3.357377672326563589e-01,4.038366483650305554e+02,2.314890695244523329e+02,-1.723475788405782509e+02,1.723475788405782509e+02
2.866666666666667362e-01,2.533333333333332993e-01,3.289985651951434775e-01,3.964283532504045411e+02,2.266368440574430565e+02,-1.697915091929614846e+02,1.697915091929614846e+02
2.933333333333333348e-01,2.533333333333332993e-01,3.223910410925039383e-01,3.891005055710479610e+02,2.218794267035426060e+02,-1.672210788675053550e+02,1.672210788675053550e+02
2.999999999999999889e-01,2.533333333333332993e-01,3.159204886501725262e-01,3.818626207287233001e+02,2.172206289450639929e+02,-1.646419917836593072e+02,1.646419917836593072e+02
-1.000000000000000056e-01,2.600000000000000089e-01,6.703289759698904948e-01,6.330292541555438675e+02,4.726688439972438118e+02,-1.603604101583001125e+02,1.603604101583001125e+02
-9.333333333333333759e-02,2.600000000000000089e-01,6.677452507303868190e-01,6.342062013304714583e+02,4.708085618248011315e+02,-1.633976395056703552e+02,1.633976395056703552e+02
-8.666666666666666963e-02,2.600000000000000089e-01,6.650472512041264439e-01,6.352443283203012925e+02,4.688660021658936330e+02,-1.663783261544076595e+02,1.663783261544076595e+02
-8.000000000000000167e-02,2.600000000000000089e-01,6.622313210924805071e-01,6.361379858445595801e+02,4.668385324855086083e+02,-1.692994533590509434e+02,1.692994533590509434e+02
-7.333333333333333370e-02,2.600000000000000089e-01,6.592938275722417529e-01,6.368814488753664591e+02,4.647235371509366360e+02,-1.721579117244297663e+02,1.721579117244297663e+02
-6.666666666666667962e-02,2.600000000000000089e-01,6.562311780793826932e-01,6.374689330847913880e+02,4.625184295160781858e+02,-1.749505035687132022e+02,1.749505035687132022e+02
-6.000000000000000472e-02,2.600000000000000089e-01,6.530398385317950360e-01,6.378946133161998659e+02,4.602206650418149820e+02,-1.776739482743847702e+02,1.776739482743847702e+02
-5.333333333333333676e-02,2.600000000000000089e-01,6.497163529992491249e-01,6.381526441545465786e+02,4.578277554583819438e+02,-1.803248886961646349e+02,1.803248886961646349e+02
-4.666666666666666879e-02,2.600000000000000089e-01,6.462573648127474257e-01,6.382371826556883434e+02,4.553372839641007204e+02,-1.828998986915876230e+02,1.828998986915876230e+02
-4.000000000000000083e-02,2.600000000000000089e-01,6.426596390870596975e-01,6.381424132767247102e+02,4.527469214416055365e+02,-1.853954918351192305e+02,1.853954918351192305e+02
-3.333333333333333981e-02,2.600000000000000089e-01,6.389200866095416931e-01,6.378625750279827571e+02,4.500544436577926035e+02,-1.878081313701901536e+02,1.878081313701901536e+02
-2.666666666666667185e-02,2.600000000000000089e-01,6.350357890253349735e-01,6.373919908423636116e+02,4.472577493971638205e+02,-1.901342414451997911e+02,1.901342414451997911e+02
-2.000000000000000389e-02,2.600000000000000089e-01,6.310040252238497960e-01,6.367250991293553852e+02,4.443548794600944802e+02,-1.923702196692608481e+02,1.923702196692608481e+02
-1.333333333333333592e-02,2.600000000000000089e-01,6.268222988041783905e-01,6.358564874490501779e+02,4.413440364379309813e+02,-1.945124510111191682e+02,1.945124510111191682e+02
-6.666666666666667962e-03,2.600000000000000089e-01,6.224883664680304074e-01,6.347809282061159593e+02,4.382236051559044654e+02,-1.965573230502115223e+02,1.965573230502115223e+02
0.000000000000000000e+00,2.600000000000000089e-01,6.180002671582489615e-01,6.334934162250665395e+02,4.349921736528618794e+02,-1.985012425722046316e+02,1.985012425722046316e+02
6.666666666666667962e-03,2.600000000000000089e-01,6.133563517293679768e-01,6.319892080266595258e+02,4.316485545440674514e+02,-2.003406534825920744e+02,2.003406534825920744e+02
1.333333333333333592e-02,2.600000000000000089e-01,6.085553129045603304e-01,6.302638625813285671e+02,4.281918065902059425e+02,-2.020720559911226530e+02,2.020720559911226530e+02
2.000000000000000389e-02,2.600000000000000089e-01,6.035962152412881476e-01,6.283132832697664298e+02,4.246212562726500437e+02,-2.036920269971163862e+02,2.036920269971163862e+02
2.666666666666667185e-02,2.600000000000000089e-01,5.984785247967582267e-01,6.261337607339357874e+02,4.209365191525885166e+02,-2.051972415813473845e+02,2.051972415813473845e+02
3.333333333333332593e-02,2.600000000000000089e-01,5.932021381546960237e-01,6.237220162547284872e+02,4.171375207703036949e+02,-2.065844954844246786e+02,2.065844954844246786e+02
4.000000000000000777e-02,2.600000000000000089e-01,5.877674104478959327e-01,6.210752452462993460e+02,4.132245168214076330e+02,-2.078507284248916562e+02,2.078507284248916562e+02
4.666666666666666186e-02,2.600000000000000089e-01,5.821751819874230183e-01,6.181911604129352327e+02,4.091981123298671719e+02,-2.089930480830681745e+02,2.089930480830681745e+02
5.333333333333334370e-02,2.600000000000000089e-01,5.764268030902550688e-01,6.150680340734461424e+02,4.050592795239062980e+02,-2.100087545495399866e+02,2.100087545495399866e+02
5.999999999999999778e-02,2.600000000000000089e-01,5.705241566835640432e-01,6.117047391219003885e+02,4.008093741110886867e+02,-2.108953650108117586e+02,2.108953650108117586e+02
6.666666666666667962e-02,2.600000000000000089e-01,5.644696782567452109e-01,6.081007880634624598e+02,3.964501496437791275e+02,-2.116506384196833608e+02,2.116506384196833608e+02
7.333333333333333370e-02,2.600000000000000089e-01,5.582663727326599989e-01,6.042563695416008613e+02,3.919837696664377518e+02,-2.122725998751631380e+02,2.122725998751631380e+02
8.000000000000001554e-02,2.600000000000000089e-01,5.519178278381967617e-01,6.001723817594100865e+02,3.874128173424243187e+02,-2.127595644169858247e+02,2.127595644169858247e+02
8.666666666666666963e-02,2.600000000000000089e-01,5.454282235718839189e-01,5.958504621945498911e+02,3.827403022706789670e+02,-2.131101599238708104e+02,2.131101599238708104e+02
9.333333333333335147e-02,2.600000000000000089e-01,5.388023373934328619e-01,5.912930130155341431e+02,3.779696642221942966e+02,-2.133233487933399317e+02,2.133233487933399317e+02
1.000000000000000056e-01,2.600000000000000089e-01,5.320455447970252605e-01,5.865032216277204498e+02,3.731047735527807845e+02,-2.133984480749396084e+02,2.133984480749396084e+02
1.066666666666666874e-01,2.600000000000000089e-01,5.251638149769262132e-01,5.814850758110693505e+02,3.681499280823094296e+02,-2.133351477287598641e+02,2.133351477287598641e+02
1.133333333333333415e-01,2.600000000000000089e-01,5.181637013503259670e-01,5.762433729589122322e+02,3.631098462711572665e+02,-2.131335266877549088e+02,2.131335266877549088e+02
1.199999999999999956e-01,2.600000000000000089e-01,5.110523267675907144e-01,5.707837229875292451e+02,3.579896565715879433e+02,-2.127940664159413302e+02,2.127940664159413302e+02
1.266666666666666774e-01,2.600000000000000089e-01,5.038373633134228813e-01,5.651125445598958095e+02,3.527948828845870821e+02,-2.123176616753087274e+02,2.123176616753087274e+02
1.333333333333333315e-01,2.600000000000000089e-01,4.965270066825334672e-01,5.592370543525887570e+02,3.475314261103466151e+02,-2.117056282422421987e+02,2.117056282422421987e+02
1.400000000000000133e-01,2.600000000000000089e-01,4.891299451987459745e-01,5.531652491912331016e+02,3.422055418420196702e+02,-2.109597073492134314e+02,2.109597073492134314e+02
1.466666666666666674e-01,2.600000000000000089e-01,4.816553236351399647e-01,5.469058809852349441e+02,3.368238143162233769e+02,-2.100820666690114820e+02,2.100820666690114820e+02
1.533333333333333492e-01,2.600000000000000089e-01,4.741127020828210803e-01,5.404684245047396871e+02,3.313931267985537943e+02,-2.090752977061858644e+02,2.090752977061858644e+02
1.600000000000000033e-01,2.600000000000000089e-01,4.665120102049205020e-01,5.338630381592054164e+02,3.259206286464653886e+02,-2.079424095127401131e+02,2.079424095127401131e+02
1.666666666666666574e-01,2.600000000000000089e-01,4.588634972981335824e-01,5.271005180549318538e+02,3.204136993535787497e+02,-2.066868187013531326e+02,2.066868187013531326e+02
1.733333333333333670e-01,2.600000000000000089e-01,4.511776786641475967e-01,5.201922457253208449e+02,3.148799099371088346e+02,-2.053123357882119535e+02,2.053123357882119535e+02
1.800000000000000211e-01,2.600000000000000089e-01,4.434652788653909994e-01,5.131501300394940017e+02,3.093269820820040650e+02,-2.038231479574899367e+02,2.038231479574899367e+02
1.866666666666666752e-01,2.600000000000000089e-01,4.357371725015457553e-01,5.059865438991120641e+02,3.037627455000355212e+02,-2.022237983990764860e+02,2.022237983990764860e+02
1.933333333333333293e-01,2.600000000000000089e-01,4.280043231933402526e-01,4.987142564269420859e+02,2.981950939981276179e+02,-2.005191624288144965e+02,2.005191624288144965e+02
2.000000000000000389e-01,2.600000000000000089e-01,4.202777214967351460e-01,4.913463614312499317e+02,2.926319407765719234e+02,-1.987144206546780083e+02,1.987144206546780083e+02
2.066666666666666929e-01,2.600000000000000089e-01,4.125683224926092185e-01,4.838962029951944714e+02,2.870811734936012272e+02,-1.968150295015933011e+02,1.968150295015933011e+02
2.133333333333333470e-01,2.600000000000000089e-01,4.048869838037441049e-01,4.763772990882672502e+02,2.815506096376183223e+02,-1.948266894506488995e+02,1.948266894506488995e+02
2.200000000000000011e-01,2.600000000000000089e-01,3.972444047820972157e-01,4.688032641261613094e+02,2.760479527420325212e+02,-1.927553113841287313e+02,1.927553113841287313e+02
2.266666666666666552e-01,2.600000000000000089e-01,3.896510675853041561e-01,4.611877314155874501e+02,2.705807499603415636e+02,-1.906069814552458865e+02,1.906069814552458865e+02
2.333333333333333648e-01,2.600000000000000089e-01,3.821171808228351896e-01,4.535442764113895464e+02,2.651563514913639210e+02,-1.883879249200255970e+02,1.883879249200255970e+02
2.400000000000000189e-01,2.600000000000000089e-01,3.746526264004217954e-01,4.458863416853607760e+02,2.597818723072263083e+02,-1.861044693781344961e+02,1.861044693781344961e+02
2.466666666666666730e-01,2.600000000000000089e-01,3.672669101278615011e-01,4.382271644605167467e+02,2.544641565909828671e+02,-1.837630078695338511e+02,1.837630078695338511e+02
2.533333333333332993e-01,2.600000000000000089e-01,3.599691165820096961e-01,4.305797075028465883e+02,2.492097452379695710e+02,-1.813699622648770173e+02,1.813699622648770173e+02
2.600000000000000089e-01,2.600000000000000089e-01,3.527678686358100002e-01,4.229565940867934160e+02,2.440248467167058095e+02,-1.789317473700876064e+02,1.789317473700876064e+02
2.666666666666667185e-01,2.600000000000000089e-01,3.456712919779181270e-01,4.153700476633140397e+02,2.389153115230236324e+02,-1.764547361402904073e+02,1.764547361402904073e+02
2.733333333333333171e-01,2.600000000000000089e-01,3.386869848581840481e-01,4.078318367629838122e+02,2.338866103968150867e+02,-1.739452263661687539e+02,1.739452263661687539e+02
2.800000000000000266e-01,2.600000000000000089e-01,3.318219932043304232e-01,4.003532255640507174e+02,2.289438164060404972e+02,-1.714094091580102486e+02,1.714094091580102486e+02
2.866666666666667362e-01,2.600000000000000089e-01,3.250827911668175418e-01,3.929449304494246462e+02,2.240915909390312208e+02,-1.688533395103934538e+02,1.688533395103934538e+02
2.933333333333333348e-01,2.600000000000000089e-01,3.184752670641780581e-01,3.856170827700680661e+02,2.193341735851307703e+02,-1.662829091849373242e+02,1.662829091849373242e+02
2.999999999999999889e-01,2.600000000000000089e-01,3.120047146218466461e-01,3.783791979277434052e+02,2.146753758266521572e+02,-1.637038221010912480e+02,1.637038221010912480e+02
-1.000000000000000056e-01,2.666666666666667185e-01,6.664649510259672560e-01,6.295575692520457096e+02,4.701572277836936564e+02,-1.594003414683521100e+02,1.594003414683521100e+02
-9.333333333333333759e-02,2.666666666666667185e-01,6.638812257864635802e-01,6.307345164269733004e+02,4.682969456112509761e+02,-1.624375708157223812e+02,1.624375708157223812e+02
-8.666666666666666963e-02,2.666666666666667185e-01,6.611832262602032051e-01,6.317726434168031346e+02,4.663543859523435344e+02,-1.654182574644596571e+02,1.654182574644596571e+02
-8.000000000000000167e-02,2.666666666666667185e-01,6.583672961485572683e-01,6.326663009410614222e+02,4.643269162719584529e+02,-1.683393846691029694e+02,1.683393846691029694e+02
-7.333333333333333370e-02,2.666666666666667185e-01,6.554298026283185141e-01,6.334097639718683013e+02,4.622119209373865374e+02,-1.711978430344817923e+02,1.711978430344817923e+02
-6.666666666666667962e-02,2.666666666666667185e-01,6.523671531354594544e-01,6.339972481812932301e+02,4.600068133025280304e+02,-1.739904348787651998e+02,1.739904348787651998e+02
-6.000000000000000472e-02,2.666666666666667185e-01,6.491758135878717972e-01,6.344229284127017081e+02,4.577090488282648835e+02,-1.767138795844367678e+02,1.767138795844367678e+02
-5.333333333333333676e-02,2.666666666666667185e-01,6.458523280553258861e-01,6.346809592510485345e+02,4.553161392448318452e+02,-1.793648200062166609e+02,1.793648200062166609e+02
-4.666666666666666879e-02,2.666666666666667185e-01,6.423933398688241869e-01,6.347654977521901856e+02,4.528256677505506218e+02,-1.819398300016396206e+02,1.819398300016396206e+02
-4.000000000000000083e-02,2.666666666666667185e-01,6.387956141431364587e-01,6.346707283732266660e+02,4.502353052280554380e+02,-1.844354231451712280e+02,1.844354231451712280e+02
-3.333333333333333981e-02,2.666666666666667185e-01,6.350560616656183432e-01,6.343908901244845993e+02,4.475428274442424481e+02,-1.868480626802421511e+02,1.868480626802421511e+02
-2.666666666666667185e-02,2.666666666666667185e-01,6.311717640814117347e-01,6.339203059388654538e+02,4.447461331836136651e+02,-1.891741727552517887e+02,1.891741727552517887e+02
